Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - Finally,Chrome 64.0.3282.167,,2018-02-14 18:00:58,2018-02-14 18:00:58,0.140s,PASSED
,,,,,,
Test Cases/Main Test Cases/ValidationTestCases,Chrome 64.0.3282.167,Transaction Adaptor Portlet :\n \nAll the validation error messages are displayed\n \nSteps:\n1.From Home -> Custom Objects -> Transaction Adaptor -> All the Validation error messages are displayed.\n \nExpected Result:\nValidation error messages are displayed.\n\n,2018-02-14 18:00:58,2018-02-14 18:00:59,0.900s,ERROR
Statement - extent1 = extent,Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
Statement - extentTest1 = test,Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.000s,PASSED
"Statement - extentTest1 = extent1.startTest(""Validation ErrorMessages TestCase"")",Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
Statement - myData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(Test_Case_Validation),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.061s,PASSED
"Statement - myData.changeSheet(""Error_Messages"")",Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
Statement - println(myData.getAllData()),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.003s,PASSED
Statement - row = myData.getRowNumbers(),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
Statement - list = new java.util.ArrayList(),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
"Statement - For ([i = 1, i <= row, (i++)])",Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.012s,PASSED
Statement - println(list),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
"Statement - myData.changeSheet(""Error_Message_Validation"")",Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
Statement - println(myData.getAllData()),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.003s,PASSED
Statement - row1 = myData.getRowNumbers(),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
Statement - list1 = new java.util.ArrayList(),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.000s,PASSED
Statement - list2 = new java.util.ArrayList(),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.000s,PASSED
"Statement - For ([i = 1, i <= row1, (i++)])",Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.015s,PASSED
Statement - println(list1),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.000s,PASSED
Statement - println(list2),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.001s,PASSED
Statement - myData1 = com.kms.katalon.core.testdata.TestDataFactory.findTestData(Input_File),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.011s,PASSED
Statement - input_rows = myData1.getRowNumbers(),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.000s,PASSED
Statement - input_coloumns = myData1.getColumnNumbers(),Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.000s,PASSED
"Statement - home_page = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(CAPPM/Page_CA PPM  Job Type CA PPM Adapte/span_Home), 3)",Chrome 64.0.3282.167,,2018-02-14 18:00:59,2018-02-14 18:00:59,0.003s,PASSED
,,,,,,
Test Cases/Main Test Cases/RunningJobs,Chrome 64.0.3282.167,Financial jobs :\n\nSteps:\nExecute below jobs in sequence: \n1. Post Transactions to Financial \n2. Post to WIP  \n3. Import Financial Actuals\n\nExpected Result :\nAll the Jobs should be completed successfully,2018-02-14 18:00:59,2018-02-14 18:01:00,0.573s,ERROR
Statement - extent1 = extent,Chrome 64.0.3282.167,,2018-02-14 18:01:00,2018-02-14 18:01:00,0.000s,PASSED
Statement - extentTest1 = test,Chrome 64.0.3282.167,,2018-02-14 18:01:00,2018-02-14 18:01:00,0.002s,PASSED
Statement - If (RunJob),Chrome 64.0.3282.167,,2018-02-14 18:01:00,2018-02-14 18:01:00,0.007s,PASSED
,,,,,,
Test Cases/Main Test Cases/RunProjectsValidation,Chrome 64.0.3282.167,"Cost Type : \nTask is configured with a cost type. If no cost type is selected, project cost type should be considered. \n \nSteps: \n1.Go to Home -> Projects -> Tasks -> Check the cost type of the Task\n2.In Projects -> Financial -> Check the cost type of the project\n\nExpected Result:\nChecks the Cost Type of the Project and Task\n\n---------------------------------------------------------------\n\nInput Type :\nBelow Value should be defaulted by the adaptor\nInput Type Code - Billable\n \nSteps:\n1.Go to Home-> Project -> Project Properties page -> check the value in Input type code\n \nExpected Result:\nIf value is blank it should be updated to billable\n",2018-02-14 18:01:00,2018-02-14 18:01:01,0.665s,ERROR
Statement - extent1 = extent,Chrome 64.0.3282.167,,2018-02-14 18:01:01,2018-02-14 18:01:01,0.002s,PASSED
Statement - extentTest1 = test,Chrome 64.0.3282.167,,2018-02-14 18:01:01,2018-02-14 18:01:01,0.002s,PASSED
Statement - If (RunJob),Chrome 64.0.3282.167,,2018-02-14 18:01:01,2018-02-14 18:01:01,0.011s,PASSED
,,,,,,
Test Cases/Main Test Cases/ValidatingTransactions,Chrome 64.0.3282.167,Transactions Portlet :\n\nWe check if the appropriate data is displayed in this portlet. \n\nHome -> Financial Management -> Transactions\n\nStep1: Data in the Cost Type column should be checked\nStep 2: Data in the Input type code is checked\nStep 3: Data in Amount attribute is checked\n\nExpected Result:\nData is validated against the input file. \n,2018-02-14 18:01:01,2018-02-14 18:01:01,0.753s,ERROR
Statement - extent1 = extent,Chrome 64.0.3282.167,,2018-02-14 18:01:01,2018-02-14 18:01:01,0.001s,PASSED
Statement - extentTest1 = test,Chrome 64.0.3282.167,,2018-02-14 18:01:01,2018-02-14 18:01:01,0.000s,PASSED
Statement - If (RunJob),Chrome 64.0.3282.167,,2018-02-14 18:01:01,2018-02-14 18:01:01,0.007s,PASSED
